species_requested,scientificName,country,decimalLatitude,decimalLongitude,eventDate,year,basisOfRecord,institutionCode,datasetName,gbifID
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.95011,36.7583,2019-02-20,2019,HUMAN_OBSERVATION,VecB,,4539622356
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96219,36.7609,2019-02-25,2019,HUMAN_OBSERVATION,VecB,,4539622553
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.86068,36.7944,2019-02-19,2019,HUMAN_OBSERVATION,VecB,,4539623076
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97919,36.7593,2019-02-21,2019,HUMAN_OBSERVATION,VecB,,4539624120
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96154,36.7606,2019-02-12,2019,HUMAN_OBSERVATION,VecB,,4539624153
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97864,36.7596,2019-02-18,2019,HUMAN_OBSERVATION,VecB,,4539624208
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.9694,36.8343,2019-02-18,2019,HUMAN_OBSERVATION,VecB,,4539625153
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96996,36.7603,2019-02-10,2019,HUMAN_OBSERVATION,VecB,,4539625178
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.86047,36.7952,2019-02-20,2019,HUMAN_OBSERVATION,VecB,,4539625182
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97923,36.8318,2019-02-19,2019,HUMAN_OBSERVATION,VecB,,4539625191
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96845,36.7608,2019-02-25,2019,HUMAN_OBSERVATION,VecB,,4539625561
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.85999,36.7956,2019-02-22,2019,HUMAN_OBSERVATION,VecB,,4539626146
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97755,36.7602,2019-02-15,2019,HUMAN_OBSERVATION,VecB,,4539627019
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97867,36.7598,2019-02-20,2019,HUMAN_OBSERVATION,VecB,,4539627094
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.86027,36.7948,2019-02-20,2019,HUMAN_OBSERVATION,VecB,,4539627096
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96141,36.7608,2019-02-28,2019,HUMAN_OBSERVATION,VecB,,4539627106
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94154,36.7623,2019-02-10,2019,HUMAN_OBSERVATION,VecB,,4539627181
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.9497,36.7585,2019-02-21,2019,HUMAN_OBSERVATION,VecB,,4539627502
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96996,36.7603,2019-02-27,2019,HUMAN_OBSERVATION,VecB,,4539628073
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97002,36.8345,2019-02-18,2019,HUMAN_OBSERVATION,VecB,,4539628226
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.85772,36.7993,2019-02-26,2019,HUMAN_OBSERVATION,VecB,,4539629492
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94939,36.7586,2019-02-21,2019,HUMAN_OBSERVATION,VecB,,4539629568
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.85908,36.7981,2019-02-27,2019,HUMAN_OBSERVATION,VecB,,4539630079
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.971,36.7606,2019-02-24,2019,HUMAN_OBSERVATION,VecB,,4539630102
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.971,36.7606,2019-02-10,2019,HUMAN_OBSERVATION,VecB,,4539630199
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.86088,36.7939,2019-02-19,2019,HUMAN_OBSERVATION,VecB,,4539630477
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96194,36.7599,2019-02-11,2019,HUMAN_OBSERVATION,VecB,,4539630548
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96154,36.7606,2019-02-13,2019,HUMAN_OBSERVATION,VecB,,4539631138
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.98139,36.8312,2019-02-28,2019,HUMAN_OBSERVATION,VecB,,4539631186
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94315,36.763,2019-02-14,2019,HUMAN_OBSERVATION,VecB,,4539631212
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97399,36.8315,2019-02-22,2019,HUMAN_OBSERVATION,VecB,,4539631223
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96127,36.761,2019-02-14,2019,HUMAN_OBSERVATION,VecB,,4539631525
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97771,36.7601,2019-02-18,2019,HUMAN_OBSERVATION,VecB,,4539631534
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.98038,36.7588,2019-02-20,2019,HUMAN_OBSERVATION,VecB,,4539631549
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97061,36.7609,2019-02-10,2019,HUMAN_OBSERVATION,VecB,,4539631571
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.86062,36.7955,2019-02-21,2019,HUMAN_OBSERVATION,VecB,,4539631599
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.93836,36.7642,2019-02-27,2019,HUMAN_OBSERVATION,VecB,,4539631651
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96687,36.7611,2019-02-26,2019,HUMAN_OBSERVATION,VecB,,4539631692
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97724,36.8301,2019-02-25,2019,HUMAN_OBSERVATION,VecB,,4539632062
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.95023,36.7583,2019-02-21,2019,HUMAN_OBSERVATION,VecB,,4539632407
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.85853,36.8009,2019-02-27,2019,HUMAN_OBSERVATION,VecB,,4539632420
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96221,36.7607,2019-02-13,2019,HUMAN_OBSERVATION,VecB,,4539632511
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97701,36.8304,2019-02-26,2019,HUMAN_OBSERVATION,VecB,,4539632732
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.86044,36.7945,2019-02-21,2019,HUMAN_OBSERVATION,VecB,,4539633432
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97787,36.76,2019-02-18,2019,HUMAN_OBSERVATION,VecB,,4539633624
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.8606,36.7955,2019-02-21,2019,HUMAN_OBSERVATION,VecB,,4539633626
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.9614,36.7606,2019-02-14,2019,HUMAN_OBSERVATION,VecB,,4539633631
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96219,36.7609,2019-02-11,2019,HUMAN_OBSERVATION,VecB,,4539633649
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94694,36.7598,2019-02-19,2019,HUMAN_OBSERVATION,VecB,,4539633749
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96154,36.7606,2019-02-27,2019,HUMAN_OBSERVATION,VecB,,4539633753
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.85946,36.7953,2019-02-28,2019,HUMAN_OBSERVATION,VecB,,4539633754
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.85911,36.795,2019-02-28,2019,HUMAN_OBSERVATION,VecB,,4539634059
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96226,36.7606,2019-02-27,2019,HUMAN_OBSERVATION,VecB,,4539634091
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.93885,36.7633,2019-02-27,2019,HUMAN_OBSERVATION,VecB,,4539634429
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94141,36.762,2019-02-20,2019,HUMAN_OBSERVATION,VecB,,4539634499
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96141,36.7608,2019-02-14,2019,HUMAN_OBSERVATION,VecB,,4539634700
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97823,36.8304,2019-02-26,2019,HUMAN_OBSERVATION,VecB,,4539634721
